date,n_polls,n_eff_polls,Fidesz_hat,Fidesz_lo80,Fidesz_hi80,TISZA_hat,TISZA_lo80,TISZA_hi80,Bal_hat,Bal_lo80,Bal_hi80,MH_hat,MH_lo80,MH_hi80,MKKP_hat,MKKP_lo80,MKKP_hi80,EM_hat,EM_lo80,EM_hi80
2024-06-06,15,10.9,44.38,41.75,47.01,24.64,22.02,27.25,12.75,10.16,15.35,5.28,2.7,7.86,4.27,1.69,6.84,8.68,6.1,11.27
2024-06-07,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-08,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-09,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-10,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-11,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-12,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-13,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-14,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-15,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-16,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-17,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-18,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-19,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-20,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-21,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-22,16,11.5,44.32,41.7,46.95,25.66,23.04,28.27,12.1,9.51,14.69,5.51,2.94,8.09,4.23,1.65,6.8,8.18,5.59,10.76
2024-06-23,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-06-24,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-06-25,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-06-26,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-06-27,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-06-28,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-06-29,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-06-30,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-07-01,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-07-02,17,10.5,43.66,41.04,46.28,26.92,24.31,29.53,11.49,8.9,14.08,5.61,3.03,8.19,3.99,1.41,6.56,8.34,5.76,10.92
2024-07-03,16,10.3,43.62,40.99,46.24,27.09,24.48,29.71,11.47,8.88,14.06,5.6,3.03,8.18,3.9,1.32,6.47,8.32,5.73,10.9
2024-07-04,15,10.0,43.87,41.24,46.5,27.2,24.59,29.81,11.39,8.8,13.98,5.62,3.04,8.2,3.88,1.31,6.46,8.04,5.45,10.62
2024-07-05,15,10.0,43.87,41.24,46.5,27.2,24.59,29.81,11.39,8.8,13.98,5.62,3.04,8.2,3.88,1.31,6.46,8.04,5.45,10.62
2024-07-06,15,10.0,43.87,41.24,46.5,27.2,24.59,29.81,11.39,8.8,13.98,5.62,3.04,8.2,3.88,1.31,6.46,8.04,5.45,10.62
2024-07-07,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-08,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-09,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-10,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-11,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-12,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-13,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-14,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-15,15,8.8,43.8,41.15,46.44,28.22,25.59,30.85,10.67,8.08,13.27,5.91,3.33,8.49,4.13,1.55,6.7,7.27,4.69,9.86
2024-07-16,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-17,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-18,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-19,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-20,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-21,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-22,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-23,16,8.2,44.55,41.9,47.2,28.41,25.77,31.04,10.04,7.45,12.64,6.64,4.05,9.22,4.33,1.75,6.91,6.03,3.45,8.61
2024-07-24,15,8.0,44.67,42.01,47.32,28.58,25.94,31.22,9.83,7.23,12.43,6.66,4.08,9.25,4.32,1.74,6.9,5.94,3.35,8.52
2024-07-25,15,8.0,44.67,42.01,47.32,28.58,25.94,31.22,9.83,7.23,12.43,6.66,4.08,9.25,4.32,1.74,6.9,5.94,3.35,8.52
2024-07-26,15,8.0,44.67,42.01,47.32,28.58,25.94,31.22,9.83,7.23,12.43,6.66,4.08,9.25,4.32,1.74,6.9,5.94,3.35,8.52
2024-07-27,14,7.7,44.66,42.0,47.32,28.65,26.0,31.29,9.84,7.25,12.44,6.71,4.12,9.3,4.29,1.71,6.87,5.85,3.26,8.43
2024-07-28,14,6.7,43.65,41.0,46.31,30.25,27.61,32.89,9.7,7.11,12.3,6.54,3.96,9.13,3.95,1.38,6.53,5.9,3.32,8.49
2024-07-29,13,6.5,43.71,41.05,46.37,30.39,27.74,33.03,9.59,6.99,12.19,6.58,3.99,9.17,3.94,1.36,6.51,5.79,3.21,8.38
2024-07-30,12,6.3,43.65,40.98,46.31,30.54,27.89,33.19,9.57,6.97,12.17,6.6,4.02,9.19,3.89,1.31,6.47,5.75,3.16,8.33
2024-07-31,12,6.3,43.65,40.98,46.31,30.54,27.89,33.19,9.57,6.97,12.17,6.6,4.02,9.19,3.89,1.31,6.47,5.75,3.16,8.33
2024-08-01,12,6.3,43.65,40.98,46.31,30.54,27.89,33.19,9.57,6.97,12.17,6.6,4.02,9.19,3.89,1.31,6.47,5.75,3.16,8.33
2024-08-02,12,6.3,43.65,40.98,46.31,30.54,27.89,33.19,9.57,6.97,12.17,6.6,4.02,9.19,3.89,1.31,6.47,5.75,3.16,8.33
2024-08-03,12,6.3,43.65,40.98,46.31,30.54,27.89,33.19,9.57,6.97,12.17,6.6,4.02,9.19,3.89,1.31,6.47,5.75,3.16,8.33
2024-08-04,12,6.3,43.65,40.98,46.31,30.54,27.89,33.19,9.57,6.97,12.17,6.6,4.02,9.19,3.89,1.31,6.47,5.75,3.16,8.33
2024-08-05,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-06,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-07,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-08,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-09,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-10,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-11,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-12,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-13,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-14,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-15,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-16,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-17,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-18,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-19,11,6.1,43.72,41.06,46.39,30.62,27.97,33.27,9.44,6.85,12.04,6.61,4.03,9.2,3.91,1.33,6.49,5.69,3.11,8.28
2024-08-20,10,5.8,43.62,40.96,46.29,30.82,28.16,33.47,9.46,6.86,12.06,6.6,4.01,9.19,3.81,1.23,6.39,5.68,3.1,8.27
2024-08-21,10,5.8,43.62,40.96,46.29,30.82,28.16,33.47,9.46,6.86,12.06,6.6,4.01,9.19,3.81,1.23,6.39,5.68,3.1,8.27
2024-08-22,10,5.8,43.62,40.96,46.29,30.82,28.16,33.47,9.46,6.86,12.06,6.6,4.01,9.19,3.81,1.23,6.39,5.68,3.1,8.27
2024-08-23,9,5.4,43.61,40.93,46.29,31.0,28.34,33.67,9.36,6.76,11.96,6.67,4.07,9.26,3.81,1.23,6.39,5.55,2.97,8.14
2024-08-24,9,5.4,43.61,40.93,46.29,31.0,28.34,33.67,9.36,6.76,11.96,6.67,4.07,9.26,3.81,1.23,6.39,5.55,2.97,8.14
2024-08-25,9,5.4,43.61,40.93,46.29,31.0,28.34,33.67,9.36,6.76,11.96,6.67,4.07,9.26,3.81,1.23,6.39,5.55,2.97,8.14
2024-08-26,10,4.2,42.93,40.2,45.67,31.85,29.13,34.56,9.63,7.0,12.26,6.81,4.2,9.42,3.04,0.46,5.63,5.74,3.14,8.34
2024-08-27,8,3.8,42.76,40.01,45.51,32.03,29.3,34.76,9.66,7.03,12.29,6.87,4.25,9.48,3.07,0.48,5.66,5.61,3.01,8.22
2024-08-28,8,3.8,42.76,40.01,45.51,32.03,29.3,34.76,9.66,7.03,12.29,6.87,4.25,9.48,3.07,0.48,5.66,5.61,3.01,8.22
2024-08-29,8,3.8,42.76,40.01,45.51,32.03,29.3,34.76,9.66,7.03,12.29,6.87,4.25,9.48,3.07,0.48,5.66,5.61,3.01,8.22
2024-08-30,8,3.8,42.76,40.01,45.51,32.03,29.3,34.76,9.66,7.03,12.29,6.87,4.25,9.48,3.07,0.48,5.66,5.61,3.01,8.22
2024-08-31,8,3.8,42.76,40.01,45.51,32.03,29.3,34.76,9.66,7.03,12.29,6.87,4.25,9.48,3.07,0.48,5.66,5.61,3.01,8.22
2024-09-01,7,3.6,42.55,39.79,45.31,32.17,29.43,34.91,9.68,7.04,12.32,6.92,4.31,9.54,3.04,0.46,5.63,5.63,3.02,8.24
2024-09-02,8,3.9,41.15,38.43,43.86,32.9,30.19,35.6,9.81,7.19,12.43,6.95,4.35,9.56,3.03,0.44,5.61,6.17,3.57,8.77
2024-09-03,7,3.7,41.11,38.39,43.83,33.05,30.34,35.75,9.71,7.09,12.33,6.99,4.38,9.6,3.01,0.42,5.59,6.14,3.54,8.74
2024-09-04,7,3.7,41.11,38.39,43.83,33.05,30.34,35.75,9.71,7.09,12.33,6.99,4.38,9.6,3.01,0.42,5.59,6.14,3.54,8.74
2024-09-05,7,3.7,41.11,38.39,43.83,33.05,30.34,35.75,9.71,7.09,12.33,6.99,4.38,9.6,3.01,0.42,5.59,6.14,3.54,8.74
2024-09-06,6,3.6,41.05,38.32,43.77,33.07,30.36,35.78,9.75,7.12,12.37,6.99,4.38,9.6,2.99,0.4,5.57,6.16,3.56,8.77
2024-09-07,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-08,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-09,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-10,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-11,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-12,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-13,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-14,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-15,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-16,7,4.4,41.64,38.93,44.36,34.88,32.18,37.59,7.68,5.07,10.29,6.08,3.48,8.67,2.99,0.41,5.57,6.72,4.12,9.33
2024-09-17,8,4.9,43.26,40.55,45.97,34.32,31.62,37.01,7.78,5.17,10.38,6.05,3.46,8.65,2.69,0.11,5.27,5.9,3.31,8.5
2024-09-18,8,4.9,43.26,40.55,45.97,34.32,31.62,37.01,7.78,5.17,10.38,6.05,3.46,8.65,2.69,0.11,5.27,5.9,3.31,8.5
2024-09-19,8,4.9,43.26,40.55,45.97,34.32,31.62,37.01,7.78,5.17,10.38,6.05,3.46,8.65,2.69,0.11,5.27,5.9,3.31,8.5
2024-09-20,8,4.9,43.26,40.55,45.97,34.32,31.62,37.01,7.78,5.17,10.38,6.05,3.46,8.65,2.69,0.11,5.27,5.9,3.31,8.5
2024-09-21,8,4.9,43.26,40.55,45.97,34.32,31.62,37.01,7.78,5.17,10.38,6.05,3.46,8.65,2.69,0.11,5.27,5.9,3.31,8.5
2024-09-22,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-23,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-24,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-25,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-26,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-27,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-28,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-29,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-09-30,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-10-01,7,4.8,43.31,40.59,46.02,34.36,31.66,37.06,7.75,5.15,10.36,6.05,3.46,8.65,2.68,0.11,5.26,5.84,3.24,8.44
2024-10-02,8,4.7,41.77,39.08,44.45,35.31,32.62,37.99,7.48,4.88,10.08,6.39,3.8,8.99,3.16,0.58,5.73,5.9,3.31,8.49
2024-10-03,9,5.5,41.1,38.42,43.78,35.23,32.56,37.9,7.85,5.25,10.45,6.06,3.46,8.65,3.36,0.78,5.94,6.41,3.81,9.0
2024-10-04,9,5.5,41.1,38.42,43.78,35.23,32.56,37.9,7.85,5.25,10.45,6.06,3.46,8.65,3.36,0.78,5.94,6.41,3.81,9.0
2024-10-05,9,5.5,41.1,38.42,43.78,35.23,32.56,37.9,7.85,5.25,10.45,6.06,3.46,8.65,3.36,0.78,5.94,6.41,3.81,9.0
2024-10-06,8,5.4,41.07,38.39,43.75,35.29,32.61,37.97,7.83,5.23,10.43,6.04,3.45,8.63,3.34,0.76,5.92,6.43,3.83,9.02
2024-10-07,8,5.4,41.07,38.39,43.75,35.29,32.61,37.97,7.83,5.23,10.43,6.04,3.45,8.63,3.34,0.76,5.92,6.43,3.83,9.02
2024-10-08,8,5.4,41.07,38.39,43.75,35.29,32.61,37.97,7.83,5.23,10.43,6.04,3.45,8.63,3.34,0.76,5.92,6.43,3.83,9.02
2024-10-09,8,5.4,41.07,38.39,43.75,35.29,32.61,37.97,7.83,5.23,10.43,6.04,3.45,8.63,3.34,0.76,5.92,6.43,3.83,9.02
2024-10-10,8,5.4,41.07,38.39,43.75,35.29,32.61,37.97,7.83,5.23,10.43,6.04,3.45,8.63,3.34,0.76,5.92,6.43,3.83,9.02
2024-10-11,8,5.4,41.07,38.39,43.75,35.29,32.61,37.97,7.83,5.23,10.43,6.04,3.45,8.63,3.34,0.76,5.92,6.43,3.83,9.02
2024-10-12,9,6.0,40.8,38.13,43.48,36.96,34.28,39.63,7.13,4.54,9.73,5.78,3.19,8.37,3.5,0.92,6.08,5.82,3.23,8.41
2024-10-13,9,6.0,40.8,38.13,43.48,36.96,34.28,39.63,7.13,4.54,9.73,5.78,3.19,8.37,3.5,0.92,6.08,5.82,3.23,8.41
2024-10-14,9,6.0,40.8,38.13,43.48,36.96,34.28,39.63,7.13,4.54,9.73,5.78,3.19,8.37,3.5,0.92,6.08,5.82,3.23,8.41
2024-10-15,9,6.5,39.89,37.21,42.56,37.5,34.83,40.17,7.76,5.17,10.36,5.35,2.76,7.94,3.6,1.02,6.17,5.91,3.32,8.49
2024-10-16,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-17,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-18,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-19,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-20,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-21,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-22,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-23,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-24,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-25,10,7.3,41.59,38.93,44.26,36.84,34.19,39.5,6.87,4.28,9.46,5.28,2.7,7.87,3.67,1.09,6.25,5.74,3.15,8.32
2024-10-26,9,7.1,41.6,38.94,44.27,36.89,34.23,39.55,6.82,4.23,9.41,5.27,2.69,7.86,3.68,1.1,6.26,5.73,3.15,8.32
2024-10-27,10,7.5,40.61,37.95,43.28,36.7,34.04,39.35,7.72,5.13,10.31,5.86,3.27,8.44,3.53,0.96,6.11,5.57,2.99,8.16
2024-10-28,10,7.5,40.61,37.95,43.28,36.7,34.04,39.35,7.72,5.13,10.31,5.86,3.27,8.44,3.53,0.96,6.11,5.57,2.99,8.16
2024-10-29,10,7.5,40.61,37.95,43.28,36.7,34.04,39.35,7.72,5.13,10.31,5.86,3.27,8.44,3.53,0.96,6.11,5.57,2.99,8.16
2024-10-30,10,7.5,40.61,37.95,43.28,36.7,34.04,39.35,7.72,5.13,10.31,5.86,3.27,8.44,3.53,0.96,6.11,5.57,2.99,8.16
2024-10-31,10,7.5,40.61,37.95,43.28,36.7,34.04,39.35,7.72,5.13,10.31,5.86,3.27,8.44,3.53,0.96,6.11,5.57,2.99,8.16
2024-11-01,11,8.0,40.29,37.63,42.94,38.58,35.92,41.23,6.97,4.38,9.56,5.89,3.3,8.47,3.43,0.85,6.0,4.85,2.27,7.43
2024-11-02,11,8.0,40.29,37.63,42.94,38.58,35.92,41.23,6.97,4.38,9.56,5.89,3.3,8.47,3.43,0.85,6.0,4.85,2.27,7.43
2024-11-03,11,8.0,40.29,37.63,42.94,38.58,35.92,41.23,6.97,4.38,9.56,5.89,3.3,8.47,3.43,0.85,6.0,4.85,2.27,7.43
2024-11-04,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-05,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-06,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-07,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-08,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-09,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-10,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-11,12,8.3,39.83,37.19,42.47,39.06,36.42,41.7,6.77,4.19,9.36,6.11,3.53,8.69,3.34,0.77,5.92,4.88,2.3,7.46
2024-11-12,13,8.7,41.01,38.37,43.65,38.09,35.45,40.74,6.43,3.85,9.02,6.47,3.89,9.06,3.47,0.89,6.04,4.52,1.94,7.1
2024-11-13,13,8.7,41.01,38.37,43.65,38.09,35.45,40.74,6.43,3.85,9.02,6.47,3.89,9.06,3.47,0.89,6.04,4.52,1.94,7.1
2024-11-14,13,8.7,41.01,38.37,43.65,38.09,35.45,40.74,6.43,3.85,9.02,6.47,3.89,9.06,3.47,0.89,6.04,4.52,1.94,7.1
